artist_name,description,artist_description,title,region,machine_tags,user_tags,image_url,thumbnail,permalink,user_superclusters_formatted,user_superclusters_no_scores,user_superclusters_sum_of_scores,user_clusters_formatted,user_clusters_no_scores,user_clusters_sum_of_scores,machine_superclusters_formatted,machine_superclusters_no_scores,machine_superclusters_sum_of_scores,machine_clusters_formatted,machine_clusters_no_scores,machine_clusters_sum_of_scores,superclusters_fmeasure,clusters_fmeasure
Pascal Shirley,"Like many of Pascal Shirley’s photographs, Oakland Girls aestheticizes a dingy rooftop and a cloudy sky. The women in the photograph exist ambiguously here. The photograph’s title, the subject’s outfits, and their environment suggest that they are both trapped and glorified within their position. Visually, they are hemmed in by the rooftop’s walls, and one is unsure where they turn next.","Pascal Shirley’s photographs portray a California of beaches, music festivals, families, and hipsters wandering through the hills. Shirley also shoots commercially, and this dual practice is evident in his art photographs. His subjects are often attractive and well-dressed, and his compositions framed and illuminated accordingly. Shirley’s photographs are understood most readily in the context of portrait photography. Many of his images draw the viewer’s attention to the personality and history of the subject.",Oakland Girls,Americas,"['photograph.n.01', 'girl.n.01', 'sky.n.01', 'position.n.01', 'environment.n.01', 'woman.n.01', 'subject.n.01', 'wall.n.01', 'title.n.01']","['glamor.n.01', 'ambiguity.n.01', 'california.n.01', 'portraiture.n.02', 'glossy.s.03', 'photography.n.02']",https://kadist.org/wp-content/uploads/2016/04/pascal_shirley_oakland_girls_web.jpg,https://kadist.org/wp-content/uploads/2016/04/pascal_shirley_oakland_girls_web-300x234.jpg,https://kadist.org/work/oakland-girls/,"['Cultural/2.6421052631578945', 'Material_Physical/2.4126984126984126', 'Society/0.7777777777777778']","['Cultural', 'Material_Physical', 'Society']",5.832581453634085,"['Arts/2.6421052631578945', 'Land/1.5555555555555556', 'Time/0.8571428571428571']","['Arts', 'Land', 'Time']",5.054803675856307,"['Cultural/6.702450980392157', 'Material_Physical/2.6135531135531136', 'Individual_Personal/2.500854700854701']","['Cultural', 'Material_Physical', 'Individual_Personal']",11.816858794799971,"['Land/1.6904761904761905', 'Arts/1.675', 'Language/1.6470588235294117']","['Land', 'Arts', 'Language']",5.012535014005602,0.6666666666666666,0.6666666666666666
Ian Wallace,"Untitled (Breathless) presents a folded newspaper article on Jean-Luc Godard’s À Bout de Souffle (Breathless). The work uses collage techniques—it is stapled down and has a thick strip of contact sheet paper taped over it—that convert the media coverage on Godard’s film into a filmic object itself. The black paper enacts a kind of cinematic “jump cut” on the article, while simultaneously drawing attention to the medium of the film, as well as the photograph reproduced in this newspaper article. The composition has a casual and dynamic stylishness to it (as do the movie stars lying in bed), which is contradicted somewhat by the static utilitarian aesthetic of the piece’s construction. The tape and staples hold the more dominant visual elements in place and recall printmaking tools.","British-born and Vancouver-based, Ian Wallace is known for his conceptual art practice and critical writings. Since the mid-1980s, the artist has explored the relationship between documentary photography—often featuring sites of urban development—and abstract monochrome painting, to investigate the characteristics of media-specificity and the limitations of representation.",Untitled (Breathless),Americas,"['newspaper.n.01', 'paper.n.01', 'medium.n.01', 'movie.n.01', 'cinematic.a.01', 'tool.n.01', 'construction.n.01', 'composition.n.01', 'collage.n.01', 'attention.n.01', 'black.a.01', 'elements.n.01', 'ocular.a.02', 'object.n.01', 'piece.n.01', 'photograph.n.01']","['cut.n.02', 'utilitarian.s.01', 'juxtaposition.n.01', 'newspaper.n.01', 'godard.n.01', 'film.n.02']",https://kadist.org/wp-content/uploads/2016/04/ian_wallace_untitled_breathless.jpg,https://kadist.org/wp-content/uploads/2016/04/ian_wallace_untitled_breathless-200x300.jpg,https://kadist.org/work/untitled-breathless/,"['Cultural/15.947205022359825', 'Society/1.6', 'Politics/1.6']","['Cultural', 'Society', 'Politics']",19.147205022359827,"['Media/10.916649466804266', 'Arts/2.5777777777777775', 'Technology/1.6527777777777777']","['Media', 'Arts', 'Technology']",15.14720502235982,"['Cultural/38.51895679999395', 'Material_Physical/4.283516483516483', 'Individual_Personal/2.4770258980785296']","['Cultural', 'Material_Physical', 'Individual_Personal']",45.27949918158897,"['Media/16.39965600275198', 'Arts/13.227797529268122', 'Design/4.780392156862746']","['Media', 'Arts', 'Design']",34.407845688882844,0.3333333333333333,0.6666666666666666
Jonas Staal,"Jonas Staal’s installation is based on the thesis written by Fleur Agema and titled “Closed Architecture”. The paper, written by the second most important person of Geert Wilderds’ Freedom Party, concerns an ambitious model for a new prison that focuses on the reconditioning of prisoners by means of four phases. Staal’s work is developed through a book, a plan and a 3d virtual tour in the social imagery of a current minister of the State of the Netherlands. Through this meticulous work by the artist the perspectives on political and architectural planning of a new right wing populist class of politicians is revealed and exposed through an analytic display.  As Jonas Staal points out: “This change in society requires more prisons since the entire society has become a model of detention: everyone is trapped in their own social conditions, whether poor or rich. Within the the debate on the representation of society and the society of control the work of Agema should be considered as a case study compared to the possibility of an open and democratic society, in which the interest common and political emancipation take center stage.”  For Staal, this model can be considered an ideological model in relation to how the Dutch society is now developing, with poor suburbs and gated communities under surveillance.","Jonas Staal ‘s work includes interventions in public spaces, exhibitions, lectures and publications. He interprets democracy – democratism – as a Gesamtkunstwerk (total work of art) from a Beuysian perspective.  Jonas Staal was born in 1981 in Holland. He lives and works in Rotterdam, Holland.","Art, Property of Politics III, Closes Architecture",Europe,"['society.n.01', 'model.n.01', 'prison.n.01', 'see.v.05', 'phase.n.01', 'write.v.01', 'political.a.01', 'social.a.01', 'plan.n.01', 'virtual.s.01', 'current.a.01', 'entire.s.01', 'display.n.01', 'survey.n.01', 'center.n.01', 'uncover.v.01', 'architectural.a.01', 'community.n.01', 'common.a.01', 'possibility.n.01', 'architecture.n.01', 'relation.n.01', 'person.n.01', 'representation.n.01', 'book.n.01']","['prison.n.01', 'democracy.n.02', 'model.n.01', 'surveillance.n.01', 'society.n.01', 'prison.n.02']",https://kadist.org/wp-content/uploads/2016/04/image_site_72dpi_0.jpg,https://kadist.org/wp-content/uploads/2016/04/image_site_72dpi_0-300x212.jpg,https://kadist.org/work/art-property-of-politics-iii-closes-architecture/,"['Politics/3.5692307692307694', 'Individual_Personal/3.1927601809954753', 'Society/2.611111111111111']","['Politics', 'Individual_Personal', 'Society']",9.373102061337356,"['Politics/3.5692307692307694', 'Mind/1.6', 'Community/1.0']","['Politics', 'Mind', 'Community']",6.1692307692307695,"['Individual_Personal/26.730122818358122', 'Cultural/17.576853985741458', 'Society/14.413308913308917']","['Individual_Personal', 'Cultural', 'Society']",58.720285717408494,"['Mind/9.974358974358974', 'Values/7.245507433742729', 'Community/6.34065934065934']","['Mind', 'Values', 'Community']",23.56052574876104,0.6666666666666666,0.6666666666666666
John Gutmann,"Gutmann’s photographs Untitled Nob Hill and From the North Tower of the Golden Gate Bridge are some of the oldest pieces in the Kadist Collection and serve as historical anchors for many of the more recent works. Distinctly modernist in style, the photos depict two of San Francisco’s most recognizable sites—the affluent neighborhood of Nob Hill and the iconic Golden Gate Bridge—through extremely estranged angles and balanced compositions. Moreover, these two images are representative of Gutmann’s work inasmuch as they epitomize two of the photographer’s visual obsessions: the automobile and the city of San Francisco.","Upon arriving in the United States, German-born photographer and painter John Gutmann began taking pictures for several German magazines. This allowed him to extensively document American life in first half of the twentieth century. Fascinated by the city’s cultural life and, in particular, the jazz music scene, Gutmann settled in San Francisco in 1933 and remained there for most of the rest of his life.",From the North Tower of the Golden Gate Bridge San Francisco and Nob Hill San Francisco,Americas,"['san_francisco.n.01', 'car.n.01', 'angle.n.01', 'representative.s.01', 'iconic.a.01', 'photograph.n.01', 'composition.n.01', 'photographer.n.01', 'historical.a.01', 'manner.n.01', 'ocular.a.02', 'city.n.01', 'piece.n.01', 'image.n.01']","['golden_gate_bridge.n.01', 'view_angle.n.01', 'modernism.n.01', 'car.n.01', 'san_francisco.n.01', 'landmark.n.01']",https://kadist.org/wp-content/uploads/2016/04/john_gutmann_from_the_north_tower_of_the_gg_bridge_sf_1947.jpg,https://kadist.org/wp-content/uploads/2016/04/john_gutmann_from_the_north_tower_of_the_gg_bridge_sf_1947-254x300.jpg,https://kadist.org/work/from-the-north-tower-of-the-golden-gate-bridge-san-francisco-and-nob-hill-san-francisco/,"['Cultural/5.0318627450980395', 'Material_Physical/4.070818070818071', 'Society/2.672514619883041']","['Cultural', 'Material_Physical', 'Society']",11.77519543579915,"['Arts/4.0318627450980395', 'Land/3.213675213675214', 'Urbanization/2.672514619883041']","['Arts', 'Land', 'Urbanization']",9.918052578656294,"['Cultural/8.286161387631976', 'Material_Physical/8.217754794225382', 'Society/6.296044031647746']","['Cultural', 'Material_Physical', 'Society']",22.799960213505102,"['Urbanization/6.296044031647746', 'Land/4.780392156862745', 'Mind/2.3956043956043955']","['Urbanization', 'Land', 'Mind']",13.472040584114888,1.0,0.6666666666666666
Miguel Calderon,"Tropical Vulture is a cross-generational project which highlights the artistic influences between George Kuchar, a Bay Area legend of independent filmmaking, and Mexican artist Miguel Calderón.  Conversations with a Tropical Vulture is an experimental narrative video, co-directed by both artists, and blends Hollywood glamour and drama with an all-too-real life approach, which creates and inspires a counterpoint of unattainable desire against unbearable actuality. The video, shot on location in Acapulco, utilizes a “lo-fi” aesthetic and playful use of non-professional actors.","Miguel Calderón is a Mexican artist and writer. He has worked in various media – paint, photography, video and installation- often engaged with low-brow aesthetics and concerns.",Tropical Vulture,Unspecified,"['tropical.s.01', 'bay.n.01', 'hollywood.n.01', 'george.n.01', 'video.n.01', 'approach.n.01', 'actor.n.01', 'playful.a.01', 'location.n.01', 'aesthetic.a.01', 'shooting.n.01', 'desire.n.01', 'play.n.01', 'narrative.s.01', 'artist.n.01', 'undertaking.n.01', 'life.n.01']","['cinematic.a.01', 'mundane.s.02', 'desire.n.01', 'everyday.s.01', 'actuality.n.01', 'narrative.n.01']",https://kadist.org/wp-content/uploads/2016/04/miguel_calderon_tropical_vulture.jpg,https://kadist.org/wp-content/uploads/2016/04/miguel_calderon_tropical_vulture-300x169.jpg,https://kadist.org/work/tropical-vulture/,"['Individual_Personal/14.848285048285053', 'Material_Physical/3.7564102564102564', 'Society/3.1410256410256414']","['Individual_Personal', 'Material_Physical', 'Society']",21.74572094572095,"['Emotion/13.181618381618385', 'Materiality/2.7564102564102564', 'Violence/2.371794871794872']","['Emotion', 'Materiality', 'Violence']",18.309823509823513,"['Individual_Personal/17.33249557460084', 'Material_Physical/9.07081807081807', 'Cultural/8.066036887089519']","['Individual_Personal', 'Material_Physical', 'Cultural']",34.46935053250843,"['Emotion/12.381618381618384', 'Materiality/3.293040293040293', 'Land/3.2']","['Emotion', 'Materiality', 'Land']",18.874658674658676,0.6666666666666666,0.6666666666666666
Pascal Grandmaison,"Solo (2003) is a video exhibited as a video/sound installation depicting shots of drum, voice, guitar, clavier/synthesizer, and a melodica player cut into segmented fragments from the perspective of a studio recording set. Rather than deploying a narrative strategy, Grandmaison focuses on the gestures of the musicians and the repetitions they carry out when recording their individual tracks. The musicians are portrayed nodding, dancing, improvising, strumming, creating resonance that is repeated over and over– however, Grandmaison is sure not to document their entire faces or expressions while they perform, just details. Similar to that of a “jam,” close attention is granted to the exertion of the camera and how it portrays the framing of sequences. What one can pick up from the segments, especially those of voice recording, is a modified reworking of Anne Clark’s 1980’s track “Sleeper in the Metropolis.”","Marked by an apparent austerity and meticulousness, Pascal Grandmaison’s works display a disconcerting aloofness from the world, a clearly asserted detachment from reality. The subjects that interest the artist primarily deal with the means by which humans try to grasp their world, both visually and intellectually. The artist employs photography, video, and sculpture in order to compose a vision of what some have termed “troubling strangeness.” Overturning conventional codes of visual analysis, Grandmaison focuses on inanimate subjects that, once disassociated from their familiar environment, are re-contextualized through his cold gaze. His depictions do not exist as stories instead he reverses viewpoints and inverts color codes. His photographs and video works are generally black and white, giving them a monotone feel. A constant visual repetition in his work is his rigorously impersonal gaze. As a keen observer, he meticulously scrutinizes the world around him, analyzing it through the lens of a camera. Grandmaison is interested in the appearance of things and non-beings and, more rarely, of beings themselves. When human figures do appear in his work, they are presented in an inexpressive, impassive, distant way, equated to the role of an object.Pascal Grandmaison was born in Montreal, Canada, in 1975.",Solo,Americas,"['path.n.04', 'voice.n.01', 'fragment.n.01', 'scheme.n.01', 'entire.s.01', 'solo.n.01', 'set.n.01', 'repeat.n.01', 'sequence.n.01', 'expression.n.01', 'details.n.01', 'studio.n.01', 'individual.a.01', 'attention.n.01', 'shooting.n.01', 'gesture.n.01', 'narrative.s.01', 'position.n.03', 'camera.n.01', 'city.n.01', 'video.n.01']","['recording_studio.n.01', 'division.n.12', 'repetition.n.02', 'musicianship.n.01', 'detachment.n.02', 'scrutiny.n.02']",https://kadist.org/wp-content/uploads/2016/04/Grandmaison-Solo-stillsite.jpg,https://kadist.org/wp-content/uploads/2016/04/Grandmaison-Solo-stillsite-300x169.jpg,https://kadist.org/work/solo/,"['Cultural/4.061988304093568', 'Individual_Personal/4.012698412698413', 'Material_Physical/3.504201680672269']","['Cultural', 'Individual_Personal', 'Material_Physical']",11.57888839746425,"['Time/3.504201680672269', 'Politics/2.4363636363636365', 'Body/2.4126984126984126']","['Time', 'Politics', 'Body']",8.353263729734318,"['Society/14.126928936216865', 'Cultural/11.961746749982044', 'Politics/11.368809278097206']","['Society', 'Cultural', 'Politics']",37.457484964296114,"['Politics/4.857142857142857', 'Time/4.301373626373627', 'Urbanization/3.623529411764706']","['Politics', 'Time', 'Urbanization']",12.782045895281188,0.3333333333333333,0.6666666666666666
Du Zhenjun,"The Tower of Babel is an installation of large-format photographs that forces the audience to occupy a central position through its monumental scale. These photographs present a series of urban landscapes and assembled Foucauldian structures of the present. Du sees the Tower of Babel as a continually reinvented narrative that warns people of “dangerous tendencies in the present time.” Du’s Babylonian towers resurrect from fallen rubbles of religious history in grand scale to focus on modern crises of civilization. Though the theme began with the struggle of monotheism over linguistic and geographic diversity in early human history, Babel in Du’s work has become a contemporary vision of catastrophic threat to the future of humanity.","Born in 1961, Du was trained as a painter and sculptor at the Institutes of Arts and Trades in Shanghai and the Fine Arts College at the University of Shanghai and garnered M.A. from the Regional School of Fine Arts of Rennes, France in 1999. Despite his classical training, Du became one of the first generation of artists to incorporate digital technologies into art pieces, producing interactive installations and describing digital media to be “a way of working on the dimension of power inherent to a society of information and new technologies.” Du’s works explore themes of “Modern Man” and human tragedy. Specifically, he highlights the ecstasy of human behavior in light of suffering and challenges in conveying what he calls the “universal human condition.”",The Tower of Babel: The Carnaval,Asia,"['scale.n.01', 'history.n.01', 'urban.a.01 landscape.n.01', 'future.n.01', 'struggle.n.01', 'religious.s.01', 'audience.n.01', 'vision.n.01', 'position.n.01', 'modern.a.01', 'narrative.s.01', 'urban.a.01', 'structure.n.01', 'contemporary.s.01', 'cardinal.s.01', 'subject.n.01', 'human.a.01', 'people.n.01', 'landscape.n.01', 'time.n.01', 'series.n.01', 'photograph.n.01']","['power.n.01', 'tower_of_babel.n.01', 'catastrophe.n.02', 'future.n.01', 'civilization.n.01', 'urban.a.01']",https://kadist.org/wp-content/uploads/2016/04/du_zhenjun_the_tower_of_babel_the_carnaval_web.jpg,https://kadist.org/wp-content/uploads/2016/04/du_zhenjun_the_tower_of_babel_the_carnaval_web-300x225.jpg,https://kadist.org/work/the-tower-of-babel-the-carnaval/,"['Material_Physical/5.888888888888889', 'Politics/2.511655011655012', 'Society/1.9090909090909092']","['Material_Physical', 'Politics', 'Society']",10.309634809634812,"['Time/3.488888888888889', 'Power/2.511655011655012', 'Arts/1.5555555555555556']","['Time', 'Power', 'Arts']",7.5560994560994565,"['Society/16.13675213675214', 'Cultural/15.387626589097184', 'Material_Physical/12.891996891996893']","['Society', 'Cultural', 'Material_Physical']",44.416375617846214,"['Arts/6.561080586080586', 'Urbanization/6.150427350427351', 'Time/5.967210567210567']","['Arts', 'Urbanization', 'Time']",18.678718503718503,0.6666666666666666,0.6666666666666666
Du Zhenjun,"The Tower of Babel is an installation of large-format photographs that forces the audience to occupy a central position through its monumental scale. These photographs present a series of urban landscapes and assembled Foucauldian structures of the present. Du sees the Tower of Babel as a continually reinvented narrative that warns people of “dangerous tendencies in the present time.” Du’s Babylonian towers resurrect from fallen rubbles of religious history in grand scale to focus on modern crises of civilization. Though the theme began with the struggle of monotheism over linguistic and geographic diversity in early human history, Babel in Du’s work has become a contemporary vision of catastrophic threat to the future of humanity.","Born in 1961, Du was trained as a painter and sculptor at the Institutes of Arts and Trades in Shanghai and the Fine Arts College at the University of Shanghai and garnered M.A. from the Regional School of Fine Arts of Rennes, France in 1999. Despite his classical training, Du became one of the first generation of artists to incorporate digital technologies into art pieces, producing interactive installations and describing digital media to be “a way of working on the dimension of power inherent to a society of information and new technologies.” Du’s works explore themes of “Modern Man” and human tragedy. Specifically, he highlights the ecstasy of human behavior in light of suffering and challenges in conveying what he calls the “universal human condition.”",The Tower of Babel: Independence of the country,Asia,"['scale.n.01', 'history.n.01', 'urban.a.01 landscape.n.01', 'future.n.01', 'struggle.n.01', 'religious.s.01', 'audience.n.01', 'vision.n.01', 'position.n.01', 'modern.a.01', 'narrative.s.01', 'urban.a.01', 'structure.n.01', 'contemporary.s.01', 'cardinal.s.01', 'subject.n.01', 'human.a.01', 'people.n.01', 'landscape.n.01', 'time.n.01', 'series.n.01', 'photograph.n.01']","['power.n.01', 'tower_of_babel.n.01', 'catastrophe.n.02', 'future.n.01', 'civilization.n.01', 'urban.a.01']",https://kadist.org/wp-content/uploads/2016/04/du_zhenjun_the_tower_of_babel_independence_of_the_country_super_tower_web.jpg,https://kadist.org/wp-content/uploads/2016/04/du_zhenjun_the_tower_of_babel_independence_of_the_country_super_tower_web-225x300.jpg,https://kadist.org/work/the-tower-of-babel-independence-of-the-country/,"['Material_Physical/5.888888888888889', 'Politics/2.511655011655012', 'Society/1.9090909090909092']","['Material_Physical', 'Politics', 'Society']",10.309634809634812,"['Time/3.488888888888889', 'Power/2.511655011655012', 'Arts/1.5555555555555556']","['Time', 'Power', 'Arts']",7.5560994560994565,"['Society/16.13675213675214', 'Cultural/15.387626589097184', 'Material_Physical/12.891996891996893']","['Society', 'Cultural', 'Material_Physical']",44.416375617846214,"['Arts/6.561080586080586', 'Urbanization/6.150427350427351', 'Time/5.967210567210567']","['Arts', 'Urbanization', 'Time']",18.678718503718503,0.6666666666666666,0.6666666666666666
Apichatpong Weerasethakul,"Haunted Houses is a video in which villagers near Weerasethakul’s hometown of Khon Kaen were re-enact scenes from the popular Thai soap opera Tong Prakaisad. By encouraging villagers to play dramatic characters whose fates they had followed intimately, the video comments on the manner in which real experience and fantasy mediate and feed back to each other. Weerasethakul calls this phenomenon ‘medium addiction,’ a term describing a continual Thai fascination with spirits that dwell in a world parallel to everyday life. Critically aware of the mediums of film and video, Weerasetahkul’s works capture the manner through which traditional ways of mediating and perceiving the world is transcoded into new forms through new media. With filmed subjects entering television fantasies as easily as the television characters’ entering the living rooms and families of the viewers, Haunted Houses reflects the multiple other-worlds haunting the contemporary Thai consciousness in light of new communication technologies brought on by modern infrastructures, urban planning, and modern medicine.","Born in Bangkok, Thailand in July 1970, Apichatpong Weerasethakul is an independent filmmaker initially trained in architecture at Khon Kaen University. After receiving a Masters degree in filmmaking from the Art Institute of Chicago in 1997, Weerasethakul commenced a prodigious career in experimental cinema that awarded him the Jury Prize and Palm d’Or at the Cannes International Film Festival for Uncle Boonmee Who Can Recall His Past Lives in 2010. As evidenced in feature length works such as Blissfully Yours, Tropical Malady, and Syndrome and a Century, Weerasethakul’s films are marked by interplays between organic, natural time and measured cinematic time while drawing from Buddhist narrative structures as well as science fiction themes.",Haunted Houses,Unspecified,"['television.n.01', 'medium.n.01', 'modern.a.01', 'house.n.01', 'manner.n.01', 'video.n.01', 'fictional_character.n.01', 'technology.n.01', 'phenomenon.n.01', 'consciousness.n.01', 'multiple.a.01', 'life.n.02', 'fantasy.n.01', 'bring.v.01', 'play.v.01', 'traditional.a.01', 'popular.a.01', 'family.n.01', 'urban.a.01', 'everyday.s.01', 'contemporary.s.01', 'real.a.01', 'light.n.01', 'experience.n.01', 'scene.n.01']","['modernity.n.01', 'thai.a.01', 'act.v.03', 'soap_opera.n.01', 'spirit.n.04', 'television.n.01']",https://kadist.org/wp-content/uploads/2016/04/haunted_houses_02_copy.jpg,https://kadist.org/wp-content/uploads/2016/04/haunted_houses_02_copy-300x230.jpg,https://kadist.org/work/haunted-houses/,"['Individual_Personal/4.875', 'Cultural/4.390196078431373']","['Individual_Personal', 'Cultural']",9.265196078431373,"['Media/2.723529411764706', 'Spirituality/2.475', 'Mind/1.6']","['Media', 'Spirituality', 'Mind']",6.798529411764706,"['Cultural/34.780471162824114', 'Individual_Personal/15.958949220713928', 'Material_Physical/13.344425165477798']","['Cultural', 'Individual_Personal', 'Material_Physical']",64.08384554901583,"['Media/10.254638009049774', 'Arts/7.623432449903038', 'Mind/7.415158371040723']","['Media', 'Arts', 'Mind']",25.293228829993538,0.8,0.6666666666666666
Daria Martin,"Soft Materials is a curious, touching but also disturbing sequence of confrontations between two people: a man and a woman, and machines. Shot in the Artificial Intelligence Laboratory at the University of Zurich, the humans and the machines mirror each other’s actions. It is unclear which party takes the lead. Do the humans mimic the machines or are the machines following the humans? Each of the protagonists, whether human or mechanical, are vulnerable and naked –the humans stripped of clothing and the machines lacking protective covering. Like the celebrated film “Ballet Mechanique” by Leger, Martin’s film suggests the erotics of the mechanised world. The film evokes a history of modernist aspiration for utopia where man and machine would become bedfellows or at least entirely complimentary. The machines learn to think and act like humans echoing their appearance and actions. The work references both American body performance art of the 1960s and 1970s as well as Robert Morris’s work “Neoclassic” in which a naked dancer was filmed interacting with his sculptures at the Tate Gallery in 1971 in a series of peaceful, trancelike actions.","A number of Daria Martin’s films explore the relationship between humans and machines and make reference to modernist art, whether through the work of the Bauhuas (Schlemmer), Surrealism (Giacometti’s Palace at 4 AM) or American art of the 1960s and 1970s. Her films involve performance and many are shown as 16mm projections – assembling memories, reveries, scholarly research, and imported citations drawn from a wide range of sources including early twentieth century painting, sculpture, fashion, stage, and dance productions. “I came to the medium of film because of its open potential,” writes Daria Martin, “Its invitation to travel through time and space within an imagined world.” The artist values the contradictions of the medium of film, in particular the tension between the private fantasy it stimulates and the public physicality on which it depends.  Daria Martin was born in 1973 in San Francisco. She lives and works in London.",Soft Materials,Americas,"['world.n.08', 'machine.n.01', 'action.n.01', 'movie.n.01', 'martin.n.01', 'soft.a.01', 'film.v.01', 'supporter.n.01', 'sequence.n.01', 'appearance.n.01', 'celebrated.s.01', 'american.a.01', 'shooting.n.01', 'woman.n.01', 'body.n.01', 'performance.n.01', 'human.a.01', 'people.n.01', 'sculpture.n.01', 'history.n.01', 'material.n.01']","['hybridization.n.01', 'artificial_intelligence.n.01', 'vulnerability.n.01', 'dance.n.01', 'ballet.n.01', 'automation.n.02']",https://kadist.org/wp-content/uploads/2016/04/img-59.jpg,https://kadist.org/wp-content/uploads/2016/04/img-59-239x300.jpg,https://kadist.org/work/soft-materials/,"['Cultural/16.084593837535017', 'Politics/6.346153846153846', 'Individual_Personal/5.502930402930404']","['Cultural', 'Politics', 'Individual_Personal']",27.933678086619267,"['Arts/9.216619981325865', 'Power/5.5769230769230775', 'Technology/4.466666666666667']","['Arts', 'Power', 'Technology']",19.26020972491561,"['Cultural/26.025748761042884', 'Material_Physical/14.70652680652681', 'Society/12.2157150039503']","['Cultural', 'Material_Physical', 'Society']",52.947990571519995,"['Arts/10.226490339725634', 'Space/6.346153846153846', 'Technology/6.18344645550528']","['Arts', 'Space', 'Technology']",22.75609064138476,0.3333333333333333,0.6666666666666666
Jeff Wall,"As suggested by its title, Pipe Opening (2002) depicts a hole in a wood wall exposed by the removal of a pipe. In contrast to his signature immense tableaux, Pipe Opening is a direct but modest document of a “real” scene that Wall “encountered by chance” in daily life. However factual, the image indicates certain enigmatic significance, allowing multiple interpretations. Wall encourages the viewer to engage with the scenario to imagine the before and the after of the moment. Compared to his earlier work, Wall’s photographs appear to be straight-up snapshots, exhibiting less manipulative details. The fictional details are not conveyed through obvious arrangements but due to the very nature of photographs: What they record is always an incomplete view of the world.","Internationally renowned photoconceptualist Jeff Wall is famous for his large-format lightboxes whose subject matter ranges from figurative portraiture to urban environment to mundane objects to elaborately constructed scenes. Hovering between documentary realism and fictional storytelling, and between photographs and films, Wall’s works are experienced rather than looked at.",Pipe Opening,Americas,"['wall.n.01', 'details.n.01', 'opportunity.n.01', 'wood.n.01', 'daily.s.01 life.n.01', 'multiple.a.01', 'imagine.v.01', 'scenario.n.01', 'hole.n.01', 'daily.s.01', 'direct.a.01', 'agreement.n.04', 'fictional.a.01', 'contrast.n.01', 'photograph.n.01', 'document.n.01', 'interpretation.n.01', 'moment.n.01', 'real.a.01', 'nature.n.01', 'position.n.03', 'title.n.01', 'scene.n.01', 'spectator.n.01', 'life.n.01']","['reality.n.02', 'enigmatic.s.01', 'absence.n.01', 'incomplete.a.01', 'imagine.v.01', 'hole.n.01']",https://kadist.org/wp-content/uploads/2016/04/jeff_wall_-_pipe_opening_2002.jpg,https://kadist.org/wp-content/uploads/2016/04/jeff_wall_-_pipe_opening_2002-300x300.jpg,https://kadist.org/work/pipe-opening/,"['Material_Physical/4.549450549450549', 'Individual_Personal/3.2527472527472527', 'Cultural/0.8571428571428571']","['Material_Physical', 'Individual_Personal', 'Cultural']",8.659340659340659,"['Materiality/2.6923076923076925', 'Mind/1.7142857142857142', 'Immaterial/1.0']","['Materiality', 'Mind', 'Immaterial']",5.406593406593407,"['Cultural/22.185723263664443', 'Material_Physical/14.678876678876682', 'Individual_Personal/11.42493894993895']","['Cultural', 'Material_Physical', 'Individual_Personal']",48.289538892480074,"['Media/6.105616605616606', 'Materiality/5.631501831501832', 'Mind/4.9848901098901095']","['Media', 'Materiality', 'Mind']",16.72200854700855,1.0,0.6666666666666666
Leonardogillesfleur,"Leonardogillesfleur describes Myself as a Fountain: “The couple kissing in the park. Pedestrian pass by with boom box, fire truck sirens and baseball-bat sounds suggest they are in New York. But the kiss is not accomplished and saliva drips from the lover’s open mouth like a fountain of unfulfilled desire.”","The artistic entity “leonardogillesfleur” is the alliance between two artists, Leonardo Giacomuzzo (b. Argentina) and Gilles-fleur Boutry (b. France). Favoring the collective whole over individual identities, the work of leonardogillesfleur explores ideas of collaborative artistic production through performance, video, and sculpture. Not only do they refer to their practice in the singular, leonardogillesfleur—which was born in San Francisco and lives and works in New York—was awarded a single MFA by the San Francisco Art Institute in 2004.",Myself as a Fountain,Americas,"['new_york.n.01', 'box.n.01', 'york.n.01', 'sound.n.01', 'desire.n.01']","['disruption.n.04', 'desire.n.01', 'kiss.n.01', 'urbanity.n.02', 'closeness.n.01', 'saliva.n.01']",https://kadist.org/wp-content/uploads/2016/04/leonardogillesfleur_myselfas_fountain.jpg,https://kadist.org/wp-content/uploads/2016/04/leonardogillesfleur_myselfas_fountain-300x200.jpg,https://kadist.org/work/myself-as-a-fountain/,"['Individual_Personal/17.496880896880903', 'Society/4.171794871794872', 'Material_Physical/2.423529411764706']","['Individual_Personal', 'Society', 'Material_Physical']",24.09220518044048,"['Emotion/15.007992007992012', 'Violence/2.371794871794872', 'Community/1.8']","['Emotion', 'Violence', 'Community']",19.179786879786885,"['Individual_Personal/12.381618381618384', 'Society/5.933198380566801', 'Cultural/1.6']","['Individual_Personal', 'Society', 'Cultural']",19.914816762185186,"['Emotion/12.381618381618384', 'Urbanization/2.672514619883041', 'Violence/2.371794871794872']","['Emotion', 'Urbanization', 'Violence']",17.425927873296295,0.6666666666666666,0.6666666666666666
